"Problem","Severity","Normalized Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"613","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningLoginFormController.cls","20","27","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"614","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningLoginFormController.cls","26","27","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"615","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningLoginFormController.cls","32","26","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"616","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningLoginFormController.cls","41","26","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"617","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningLoginFormController.cls","54","26","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"618","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningLoginFormControllerTest.cls","2","27","ApexUnitTestShouldNotUseSeeAllDataTrue","Apex unit tests should not use @isTest(seeAllData = true)","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexunittestshouldnotuseseealldatatrue","Best Practices","pmd"
"619","1","1","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningLoginFormControllerTest.cls","5","14","MethodNamingConventions","The test method name 'LightningLoginFormControllerInstantiation' doesn't match '[a-z][a-zA-Z0-9]*'","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_codestyle.html#methodnamingconventions","Code Style","pmd"
"620","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningLoginFormControllerTest.cls","7","10","ApexAssertionsShouldIncludeMessage","'System.assertNotEquals' should have 3 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"621","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningLoginFormControllerTest.cls","12","10","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"622","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningLoginFormControllerTest.cls","17","10","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"623","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningLoginFormControllerTest.cls","22","10","ApexAssertionsShouldIncludeMessage","'System.assertEquals' should have 3 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"624","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningLoginFormControllerTest.cls","28","10","ApexAssertionsShouldIncludeMessage","'System.assertNotEquals' should have 3 parameters.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage","Best Practices","pmd"
"625","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningSelfRegisterController.cls","1","14","ApexSharingViolations","Apex classes should declare a sharing model if DML or SOQL/SOSL is used","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsharingviolations","Security","pmd"
"626","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningSelfRegisterController.cls","1","14","AvoidGlobalModifier","Avoid using global modifier","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#avoidglobalmodifier","Best Practices","pmd"
"627","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningSelfRegisterController.cls","1","14","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"628","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningSelfRegisterController.cls","1","14","StdCyclomaticComplexity","The class 'LightningSelfRegisterController' has a Standard Cyclomatic Complexity of 4 (Highest = 15).","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"629","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningSelfRegisterController.cls","3","12","EmptyStatementBlock","Avoid empty block statements.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_errorprone.html#emptystatementblock","Error Prone","pmd"
"630","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningSelfRegisterController.cls","3","12","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"631","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningSelfRegisterController.cls","27","26","ExcessiveParameterList","Avoid long parameter lists.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"632","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningSelfRegisterController.cls","27","26","ApexDoc","Missing ApexDoc comment","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_documentation.html#apexdoc","Documentation","pmd"
"633","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningSelfRegisterController.cls","27","26","StdCyclomaticComplexity","The method 'selfRegister' has a Standard Cyclomatic Complexity of 15.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"634","3","3","/home/runner/work/test-for-dev/test-for-dev/force-app/main/default/classes/LightningSelfRegisterController.cls","27","26","NcssMethodCount","The method 'selfRegister()' has an NCSS line count of 68","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
